,,date,location,total_cases,new_cases,total_deaths,people_vaccinated_per_hundred,population,death_rate
2,174274,2021-12-30,India,34786802.0,0.0,479682.0,59.5,1417173120,0.013789195109110633
2,174275,2021-12-31,India,34786802.0,0.0,479682.0,59.67,1417173120,0.013789195109110633
2,174276,2022-01-01,India,34786802.0,0.0,479682.0,59.77,1417173120,0.013789195109110633
2,174277,2022-01-02,India,34889132.0,102330.0,481770.0,59.81,1417173120,0.013808598047093864
2,174278,2022-01-03,India,34889132.0,0.0,481770.0,60.16,1417173120,0.013808598047093864
2,174279,2022-01-04,India,34889132.0,0.0,481770.0,60.53,1417173120,0.013808598047093864
2,174280,2022-01-05,India,34889132.0,0.0,481770.0,61.0,1417173120,0.013808598047093864
2,174281,2022-01-06,India,34889132.0,0.0,481770.0,61.47,1417173120,0.013808598047093864
2,174282,2022-01-07,India,34889132.0,0.0,481770.0,62.07,1417173120,0.013808598047093864
2,174283,2022-01-08,India,34889132.0,0.0,481770.0,62.16,1417173120,0.013808598047093864
2,174284,2022-01-09,India,35528004.0,638872.0,483790.0,62.53,1417173120,0.013617145505838155
2,174285,2022-01-10,India,35528004.0,0.0,483790.0,62.76,1417173120,0.013617145505838155
2,174286,2022-01-11,India,35528004.0,0.0,483790.0,63.21,1417173120,0.013617145505838155
2,174287,2022-01-12,India,35528004.0,0.0,483790.0,63.42,1417173120,0.013617145505838155
2,174288,2022-01-13,India,35528004.0,0.0,483790.0,63.72,1417173120,0.013617145505838155
2,174289,2022-01-14,India,35528004.0,0.0,483790.0,63.8,1417173120,0.013617145505838155
2,174290,2022-01-15,India,35528004.0,0.0,483790.0,64.07,1417173120,0.013617145505838155
2,174291,2022-01-16,India,37122164.0,1594160.0,486066.0,64.24,1417173120,0.013093687102939365
2,174292,2022-01-17,India,37122164.0,0.0,486066.0,64.39,1417173120,0.013093687102939365
2,174293,2022-01-18,India,37122164.0,0.0,486066.0,64.39,1417173120,0.013093687102939365
2,174294,2022-01-19,India,37122164.0,0.0,486066.0,64.85,1417173120,0.013093687102939365
2,174295,2022-01-20,India,37122164.0,0.0,486066.0,65.07,1417173120,0.013093687102939365
2,174296,2022-01-21,India,37122164.0,0.0,486066.0,65.31,1417173120,0.013093687102939365
2,174297,2022-01-22,India,37122164.0,0.0,486066.0,65.49,1417173120,0.013093687102939365
2,174298,2022-01-23,India,39237264.0,2115100.0,489409.0,65.62,1417173120,0.012473066419717746
2,174299,2022-01-24,India,39237264.0,0.0,489409.0,65.65,1417173120,0.012473066419717746
2,174300,2022-01-25,India,39237264.0,0.0,489409.0,65.81,1417173120,0.012473066419717746
2,174301,2022-01-26,India,39237264.0,0.0,489409.0,65.94,1417173120,0.012473066419717746
2,174302,2022-01-27,India,39237264.0,0.0,489409.0,66.0,1417173120,0.012473066419717746
2,174303,2022-01-28,India,39237264.0,0.0,489409.0,66.13,1417173120,0.012473066419717746
2,174304,2022-01-29,India,39237264.0,0.0,489409.0,66.23,1417173120,0.012473066419717746
2,174305,2022-01-30,India,41092522.0,1855258.0,494091.0,66.38,1417173120,0.012023866532212357
2,174306,2022-01-31,India,41092522.0,0.0,494091.0,66.54,1417173120,0.012023866532212357
2,174307,2022-02-01,India,41092522.0,0.0,494091.0,66.66,1417173120,0.012023866532212357
2,174308,2022-02-02,India,41092522.0,0.0,494091.0,66.77,1417173120,0.012023866532212357
2,174309,2022-02-03,India,41092522.0,0.0,494091.0,66.85,1417173120,0.012023866532212357
2,174310,2022-02-04,India,41092522.0,0.0,494091.0,66.94,1417173120,0.012023866532212357
2,174311,2022-02-05,India,41092522.0,0.0,494091.0,67.06,1417173120,0.012023866532212357
2,174312,2022-02-06,India,42188138.0,1095616.0,501979.0,67.12,1417173120,0.011898581539673546
2,174313,2022-02-07,India,42188138.0,0.0,501979.0,67.12,1417173120,0.011898581539673546
2,174314,2022-02-08,India,42188138.0,0.0,501979.0,67.22,1417173120,0.011898581539673546
2,174315,2022-02-09,India,42188138.0,0.0,501979.0,67.34,1417173120,0.011898581539673546
2,174316,2022-02-10,India,42188138.0,0.0,501979.0,67.34,1417173120,0.011898581539673546
2,174317,2022-02-11,India,42188138.0,0.0,501979.0,67.48,1417173120,0.011898581539673546
2,174318,2022-02-12,India,42188138.0,0.0,501979.0,67.53,1417173120,0.011898581539673546
2,174319,2022-02-13,India,42631421.0,443283.0,508665.0,67.6,1417173120,0.011931692354331797
2,174320,2022-02-14,India,42631421.0,0.0,508665.0,67.63,1417173120,0.011931692354331797
2,174321,2022-02-15,India,42631421.0,0.0,508665.0,67.71,1417173120,0.011931692354331797
2,174322,2022-02-16,India,42631421.0,0.0,508665.0,67.75,1417173120,0.011931692354331797
2,174323,2022-02-17,India,42631421.0,0.0,508665.0,67.81,1417173120,0.011931692354331797
2,174324,2022-02-18,India,42631421.0,0.0,508665.0,67.86,1417173120,0.011931692354331797
2,174325,2022-02-19,India,42631421.0,0.0,508665.0,67.9,1417173120,0.011931692354331797
2,174326,2022-02-20,India,42822473.0,191052.0,511903.0,67.93,1417173120,0.0119540737406735
2,174327,2022-02-21,India,42822473.0,0.0,511903.0,67.95,1417173120,0.0119540737406735
2,174328,2022-02-22,India,42822473.0,0.0,511903.0,67.99,1417173120,0.0119540737406735
2,174329,2022-02-23,India,42822473.0,0.0,511903.0,68.01,1417173120,0.0119540737406735
2,174330,2022-02-24,India,42822473.0,0.0,511903.0,68.04,1417173120,0.0119540737406735
2,174331,2022-02-25,India,42822473.0,0.0,511903.0,68.08,1417173120,0.0119540737406735
2,174332,2022-02-26,India,42822473.0,0.0,511903.0,68.12,1417173120,0.0119540737406735
2,174333,2022-02-27,India,42916117.0,93644.0,513724.0,68.13,1417173120,0.011970421275531521
2,174334,2022-02-28,India,42916117.0,0.0,513724.0,68.15,1417173120,0.011970421275531521
2,174335,2022-03-01,India,42916117.0,0.0,513724.0,68.16,1417173120,0.011970421275531521
2,174336,2022-03-02,India,42916117.0,0.0,513724.0,68.17,1417173120,0.011970421275531521
2,174337,2022-03-03,India,42916117.0,0.0,513724.0,68.2,1417173120,0.011970421275531521
2,174338,2022-03-04,India,42916117.0,0.0,513724.0,68.22,1417173120,0.011970421275531521
2,174339,2022-03-05,India,42916117.0,0.0,513724.0,68.25,1417173120,0.011970421275531521
2,174340,2022-03-06,India,42962953.0,46836.0,515036.0,68.25,1417173120,0.01198790967650664
2,174341,2022-03-07,India,42962953.0,0.0,515036.0,68.27,1417173120,0.01198790967650664
2,174342,2022-03-08,India,42962953.0,0.0,515036.0,68.29,1417173120,0.01198790967650664
2,174343,2022-03-09,India,42962953.0,0.0,515036.0,68.3,1417173120,0.01198790967650664
2,174344,2022-03-10,India,42962953.0,0.0,515036.0,68.32,1417173120,0.01198790967650664
2,174345,2022-03-11,India,42962953.0,0.0,515036.0,68.34,1417173120,0.01198790967650664
2,174346,2022-03-12,India,42962953.0,0.0,515036.0,68.35,1417173120,0.01198790967650664
2,174347,2022-03-13,India,42990991.0,28038.0,515850.0,68.36,1417173120,0.011999025563286038
2,174348,2022-03-14,India,42990991.0,0.0,515850.0,68.37,1417173120,0.011999025563286038
2,174349,2022-03-15,India,42990991.0,0.0,515850.0,68.38,1417173120,0.011999025563286038
2,174350,2022-03-16,India,42990991.0,0.0,515850.0,68.4,1417173120,0.011999025563286038
2,174351,2022-03-17,India,42990991.0,0.0,515850.0,68.45,1417173120,0.011999025563286038
2,174352,2022-03-18,India,42990991.0,0.0,515850.0,68.48,1417173120,0.011999025563286038
2,174353,2022-03-19,India,42990991.0,0.0,515850.0,68.52,1417173120,0.011999025563286038
2,174354,2022-03-20,India,43007841.0,16850.0,516479.0,68.55,1417173120,0.012008949716866744
2,174355,2022-03-21,India,43007841.0,0.0,516479.0,68.64,1417173120,0.012008949716866744
2,174356,2022-03-22,India,43007841.0,0.0,516479.0,68.75,1417173120,0.012008949716866744
2,174357,2022-03-23,India,43007841.0,0.0,516479.0,68.94,1417173120,0.012008949716866744
2,174358,2022-03-24,India,43007841.0,0.0,516479.0,69.1,1417173120,0.012008949716866744
2,174359,2022-03-25,India,43007841.0,0.0,516479.0,69.18,1417173120,0.012008949716866744
2,174360,2022-03-26,India,43007841.0,0.0,516479.0,69.34,1417173120,0.012008949716866744
2,174361,2022-03-27,India,43019453.0,11612.0,521004.0,69.38,1417173120,0.012110893181277782
2,174362,2022-03-28,India,43019453.0,0.0,521004.0,69.44,1417173120,0.012110893181277782
2,174363,2022-03-29,India,43019453.0,0.0,521004.0,69.49,1417173120,0.012110893181277782
2,174364,2022-03-30,India,43019453.0,0.0,521004.0,69.65,1417173120,0.012110893181277782
2,174365,2022-03-31,India,43019453.0,0.0,521004.0,69.78,1417173120,0.012110893181277782
2,174366,2022-04-01,India,43019453.0,0.0,521004.0,69.82,1417173120,0.012110893181277782
2,174367,2022-04-02,India,43019453.0,0.0,521004.0,69.82,1417173120,0.012110893181277782
2,174368,2022-04-03,India,43028131.0,8678.0,521345.0,69.82,1417173120,0.012116375679901132
2,174369,2022-04-04,India,43028131.0,0.0,521345.0,69.93,1417173120,0.012116375679901132
2,174370,2022-04-05,India,43028131.0,0.0,521345.0,69.98,1417173120,0.012116375679901132
2,174371,2022-04-06,India,43028131.0,0.0,521345.0,70.05,1417173120,0.012116375679901132
2,174372,2022-04-07,India,43028131.0,0.0,521345.0,70.1,1417173120,0.012116375679901132
2,174373,2022-04-08,India,43028131.0,0.0,521345.0,70.14,1417173120,0.012116375679901132
2,174374,2022-04-09,India,43028131.0,0.0,521345.0,70.18,1417173120,0.012116375679901132
2,174375,2022-04-10,India,43035271.0,7140.0,521685.0,70.21,1417173120,0.012122265943207375
2,174376,2022-04-11,India,43035271.0,0.0,521685.0,70.23,1417173120,0.012122265943207375
2,174377,2022-04-12,India,43035271.0,0.0,521685.0,70.29,1417173120,0.012122265943207375
2,174378,2022-04-13,India,43035271.0,0.0,521685.0,70.31,1417173120,0.012122265943207375
2,174379,2022-04-14,India,43035271.0,0.0,521685.0,70.35,1417173120,0.012122265943207375
2,174380,2022-04-15,India,43035271.0,0.0,521685.0,70.35,1417173120,0.012122265943207375
2,174381,2022-04-16,India,43035271.0,0.0,521685.0,70.35,1417173120,0.012122265943207375
2,174382,2022-04-17,India,43042097.0,6826.0,521751.0,70.35,1417173120,0.01212187686859216
2,174383,2022-04-18,India,43042097.0,0.0,521751.0,70.41,1417173120,0.01212187686859216
2,174384,2022-04-19,India,43042097.0,0.0,521751.0,70.45,1417173120,0.01212187686859216
2,174385,2022-04-20,India,43042097.0,0.0,521751.0,70.46,1417173120,0.01212187686859216
2,174386,2022-04-21,India,43042097.0,0.0,521751.0,70.49,1417173120,0.01212187686859216
2,174387,2022-04-22,India,43042097.0,0.0,521751.0,70.52,1417173120,0.01212187686859216
2,174388,2022-04-23,India,43042097.0,0.0,521751.0,70.52,1417173120,0.01212187686859216
2,174389,2022-04-24,India,43057545.0,15448.0,522193.0,70.59,1417173120,0.012127793166098997
2,174390,2022-04-25,India,43057545.0,0.0,522193.0,70.6,1417173120,0.012127793166098997
2,174391,2022-04-26,India,43057545.0,0.0,522193.0,70.64,1417173120,0.012127793166098997
2,174392,2022-04-27,India,43057545.0,0.0,522193.0,70.68,1417173120,0.012127793166098997
2,174393,2022-04-28,India,43057545.0,0.0,522193.0,70.71,1417173120,0.012127793166098997
2,174394,2022-04-29,India,43057545.0,0.0,522193.0,70.76,1417173120,0.012127793166098997
2,174395,2022-04-30,India,43057545.0,0.0,522193.0,70.79,1417173120,0.012127793166098997
2,174396,2022-05-01,India,43079188.0,21643.0,523843.0,70.82,1417173120,0.01216000171590978
2,174397,2022-05-02,India,43079188.0,0.0,523843.0,70.83,1417173120,0.01216000171590978
2,174398,2022-05-03,India,43079188.0,0.0,523843.0,70.85,1417173120,0.01216000171590978
2,174399,2022-05-04,India,43079188.0,0.0,523843.0,70.86,1417173120,0.01216000171590978
2,174400,2022-05-05,India,43079188.0,0.0,523843.0,70.88,1417173120,0.01216000171590978
2,174401,2022-05-06,India,43079188.0,0.0,523843.0,70.91,1417173120,0.01216000171590978
2,174402,2022-05-07,India,43079188.0,0.0,523843.0,70.94,1417173120,0.01216000171590978
2,174403,2022-05-08,India,43102194.0,23006.0,524064.0,70.97,1417173120,0.012158638606656542
2,174404,2022-05-09,India,43102194.0,0.0,524064.0,70.99,1417173120,0.012158638606656542
2,174405,2022-05-10,India,43102194.0,0.0,524064.0,71.01,1417173120,0.012158638606656542
2,174406,2022-05-11,India,43102194.0,0.0,524064.0,71.03,1417173120,0.012158638606656542
2,174407,2022-05-12,India,43102194.0,0.0,524064.0,71.05,1417173120,0.012158638606656542
2,174408,2022-05-13,India,43102194.0,0.0,524064.0,71.08,1417173120,0.012158638606656542
2,174409,2022-05-14,India,43102194.0,0.0,524064.0,71.1,1417173120,0.012158638606656542
2,174410,2022-05-15,India,43121599.0,19405.0,524214.0,71.12,1417173120,0.012156645675407352
2,174411,2022-05-16,India,43121599.0,0.0,524214.0,71.13,1417173120,0.012156645675407352
2,174412,2022-05-17,India,43121599.0,0.0,524214.0,71.14,1417173120,0.012156645675407352
2,174413,2022-05-18,India,43121599.0,0.0,524214.0,71.16,1417173120,0.012156645675407352
2,174414,2022-05-19,India,43121599.0,0.0,524214.0,71.18,1417173120,0.012156645675407352
2,174415,2022-05-20,India,43121599.0,0.0,524214.0,71.2,1417173120,0.012156645675407352
2,174416,2022-05-21,India,43121599.0,0.0,524214.0,71.22,1417173120,0.012156645675407352
2,174417,2022-05-22,India,43136371.0,14772.0,524413.0,71.24,1417173120,0.012157095922603224
2,174418,2022-05-23,India,43136371.0,0.0,524413.0,71.24,1417173120,0.012157095922603224
2,174419,2022-05-24,India,43136371.0,0.0,524413.0,71.26,1417173120,0.012157095922603224
2,174420,2022-05-25,India,43136371.0,0.0,524413.0,71.28,1417173120,0.012157095922603224
2,174421,2022-05-26,India,43136371.0,0.0,524413.0,71.29,1417173120,0.012157095922603224
2,174422,2022-05-27,India,43136371.0,0.0,524413.0,71.31,1417173120,0.012157095922603224
2,174423,2022-05-28,India,43136371.0,0.0,524413.0,71.33,1417173120,0.012157095922603224
2,174424,2022-05-29,India,43153043.0,16672.0,524586.0,71.34,1417173120,0.012156408066054577
2,174425,2022-05-30,India,43153043.0,0.0,524586.0,71.35,1417173120,0.012156408066054577
2,174426,2022-05-31,India,43153043.0,0.0,524586.0,71.36,1417173120,0.012156408066054577
2,174427,2022-06-01,India,43153043.0,0.0,524586.0,71.39,1417173120,0.012156408066054577
2,174428,2022-06-02,India,43153043.0,0.0,524586.0,71.39,1417173120,0.012156408066054577
2,174429,2022-06-03,India,43153043.0,0.0,524586.0,71.4,1417173120,0.012156408066054577
2,174430,2022-06-04,India,43153043.0,0.0,524586.0,71.41,1417173120,0.012156408066054577
2,174431,2022-06-05,India,43176817.0,23774.0,524692.0,71.42,1417173120,0.012152169531162984
2,174432,2022-06-06,India,43176817.0,0.0,524692.0,71.43,1417173120,0.012152169531162984
2,174433,2022-06-07,India,43176817.0,0.0,524692.0,71.44,1417173120,0.012152169531162984
2,174434,2022-06-08,India,43176817.0,0.0,524692.0,71.46,1417173120,0.012152169531162984
2,174435,2022-06-09,India,43176817.0,0.0,524692.0,71.47,1417173120,0.012152169531162984
2,174436,2022-06-10,India,43176817.0,0.0,524692.0,71.49,1417173120,0.012152169531162984
2,174437,2022-06-11,India,43176817.0,0.0,524692.0,71.5,1417173120,0.012152169531162984
2,174438,2022-06-12,India,43222017.0,45200.0,524761.0,71.51,1417173120,0.012141057646615612
2,174439,2022-06-13,India,43222017.0,0.0,524761.0,71.52,1417173120,0.012141057646615612
2,174440,2022-06-14,India,43222017.0,0.0,524761.0,71.54,1417173120,0.012141057646615612
2,174441,2022-06-15,India,43222017.0,0.0,524761.0,71.55,1417173120,0.012141057646615612
2,174442,2022-06-16,India,43222017.0,0.0,524761.0,71.56,1417173120,0.012141057646615612
2,174443,2022-06-17,India,43222017.0,0.0,524761.0,71.58,1417173120,0.012141057646615612
2,174444,2022-06-18,India,43222017.0,0.0,524761.0,71.59,1417173120,0.012141057646615612
2,174445,2022-06-19,India,43296692.0,74675.0,524855.0,71.6,1417173120,0.012122288695866188
2,174446,2022-06-20,India,43296692.0,0.0,524855.0,71.6,1417173120,0.012122288695866188
2,174447,2022-06-21,India,43296692.0,0.0,524855.0,71.62,1417173120,0.012122288695866188
2,174448,2022-06-22,India,43296692.0,0.0,524855.0,71.63,1417173120,0.012122288695866188
2,174449,2022-06-23,India,43296692.0,0.0,524855.0,71.64,1417173120,0.012122288695866188
2,174450,2022-06-24,India,43296692.0,0.0,524855.0,71.65,1417173120,0.012122288695866188
2,174451,2022-06-25,India,43296692.0,0.0,524855.0,71.67,1417173120,0.012122288695866188
2,174452,2022-06-26,India,43389973.0,93281.0,524999.0,71.68,1417173120,0.012099546593403043
2,174453,2022-06-27,India,43389973.0,0.0,524999.0,71.68,1417173120,0.012099546593403043
2,174454,2022-06-28,India,43389973.0,0.0,524999.0,71.7,1417173120,0.012099546593403043
2,174455,2022-06-29,India,43389973.0,0.0,524999.0,71.71,1417173120,0.012099546593403043
2,174456,2022-06-30,India,43389973.0,0.0,524999.0,71.73,1417173120,0.012099546593403043
2,174457,2022-07-01,India,43389973.0,0.0,524999.0,71.74,1417173120,0.012099546593403043
2,174458,2022-07-02,India,43389973.0,0.0,524999.0,71.75,1417173120,0.012099546593403043
2,174459,2022-07-03,India,43502429.0,112456.0,525199.0,71.76,1417173120,0.012072866092143959
2,174460,2022-07-04,India,43502429.0,0.0,525199.0,71.76,1417173120,0.012072866092143959
2,174461,2022-07-05,India,43502429.0,0.0,525199.0,71.77,1417173120,0.012072866092143959
2,174462,2022-07-06,India,43502429.0,0.0,525199.0,71.78,1417173120,0.012072866092143959
2,174463,2022-07-07,India,43502429.0,0.0,525199.0,71.79,1417173120,0.012072866092143959
2,174464,2022-07-08,India,43502429.0,0.0,525199.0,71.81,1417173120,0.012072866092143959
2,174465,2022-07-09,India,43502429.0,0.0,525199.0,71.81,1417173120,0.012072866092143959
2,174466,2022-07-10,India,43622651.0,120222.0,525428.0,71.83,1417173120,0.012044843400278447
2,174467,2022-07-11,India,43622651.0,0.0,525428.0,71.84,1417173120,0.012044843400278447
2,174468,2022-07-12,India,43622651.0,0.0,525428.0,71.85,1417173120,0.012044843400278447
2,174469,2022-07-13,India,43622651.0,0.0,525428.0,71.87,1417173120,0.012044843400278447
2,174470,2022-07-14,India,43622651.0,0.0,525428.0,71.88,1417173120,0.012044843400278447
2,174471,2022-07-15,India,43622651.0,0.0,525428.0,71.9,1417173120,0.012044843400278447
2,174472,2022-07-16,India,43622651.0,0.0,525428.0,71.9,1417173120,0.012044843400278447
2,174473,2022-07-17,India,43750599.0,127948.0,525709.0,71.9,1417173120,0.012016041197515948
2,174474,2022-07-18,India,43750599.0,0.0,525709.0,71.92,1417173120,0.012016041197515948
2,174475,2022-07-19,India,43750599.0,0.0,525709.0,71.92,1417173120,0.012016041197515948
2,174476,2022-07-20,India,43750599.0,0.0,525709.0,71.94,1417173120,0.012016041197515948
2,174477,2022-07-21,India,43750599.0,0.0,525709.0,71.95,1417173120,0.012016041197515948
2,174478,2022-07-22,India,43750599.0,0.0,525709.0,71.96,1417173120,0.012016041197515948
2,174479,2022-07-23,India,43750599.0,0.0,525709.0,71.98,1417173120,0.012016041197515948
2,174480,2022-07-24,India,43888755.0,138156.0,526033.0,71.99,1417173120,0.011985598588977974
2,174481,2022-07-25,India,43888755.0,0.0,526033.0,72.0,1417173120,0.011985598588977974
2,174482,2022-07-26,India,43888755.0,0.0,526033.0,72.01,1417173120,0.011985598588977974
2,174483,2022-07-27,India,43888755.0,0.0,526033.0,72.02,1417173120,0.011985598588977974
2,174484,2022-07-28,India,43888755.0,0.0,526033.0,72.03,1417173120,0.011985598588977974
2,174485,2022-07-29,India,43888755.0,0.0,526033.0,72.05,1417173120,0.011985598588977974
2,174486,2022-07-30,India,43888755.0,0.0,526033.0,72.06,1417173120,0.011985598588977974
2,174487,2022-07-31,India,44019811.0,131056.0,526357.0,72.07,1417173120,0.011957275327692798
2,174488,2022-08-01,India,44019811.0,0.0,526357.0,72.07,1417173120,0.011957275327692798
2,174489,2022-08-02,India,44019811.0,0.0,526357.0,72.08,1417173120,0.011957275327692798
2,174490,2022-08-03,India,44019811.0,0.0,526357.0,72.08,1417173120,0.011957275327692798
2,174491,2022-08-04,India,44019811.0,0.0,526357.0,72.1,1417173120,0.011957275327692798
2,174492,2022-08-05,India,44019811.0,0.0,526357.0,72.11,1417173120,0.011957275327692798
2,174493,2022-08-06,India,44019811.0,0.0,526357.0,72.12,1417173120,0.011957275327692798
2,174494,2022-08-07,India,44145732.0,125921.0,526689.0,72.14,1417173120,0.011930689018816134
2,174495,2022-08-08,India,44145732.0,0.0,526689.0,72.15,1417173120,0.011930689018816134
2,174496,2022-08-09,India,44145732.0,0.0,526689.0,72.15,1417173120,0.011930689018816134
2,174497,2022-08-10,India,44145732.0,0.0,526689.0,72.16,1417173120,0.011930689018816134
2,174498,2022-08-11,India,44145732.0,0.0,526689.0,72.17,1417173120,0.011930689018816134
2,174499,2022-08-12,India,44145732.0,0.0,526689.0,72.17,1417173120,0.011930689018816134
2,174500,2022-08-13,India,44145732.0,0.0,526689.0,72.18,1417173120,0.011930689018816134
2,174501,2022-08-14,India,44253464.0,107732.0,527037.0,72.19,1417173120,0.01190950837204518
2,174502,2022-08-15,India,44253464.0,0.0,527037.0,72.19,1417173120,0.01190950837204518
2,174503,2022-08-16,India,44253464.0,0.0,527037.0,72.19,1417173120,0.01190950837204518
2,174504,2022-08-17,India,44253464.0,0.0,527037.0,72.2,1417173120,0.01190950837204518
2,174505,2022-08-18,India,44253464.0,0.0,527037.0,72.21,1417173120,0.01190950837204518
2,174506,2022-08-19,India,44253464.0,0.0,527037.0,72.21,1417173120,0.01190950837204518
2,174507,2022-08-20,India,44253464.0,0.0,527037.0,72.22,1417173120,0.01190950837204518
2,174508,2022-08-21,India,44339429.0,85965.0,527332.0,72.23,1417173120,0.011893071514294872
2,174509,2022-08-22,India,44339429.0,0.0,527332.0,72.23,1417173120,0.011893071514294872
2,174510,2022-08-23,India,44339429.0,0.0,527332.0,72.24,1417173120,0.011893071514294872
2,174511,2022-08-24,India,44339429.0,0.0,527332.0,72.25,1417173120,0.011893071514294872
2,174512,2022-08-25,India,44339429.0,0.0,527332.0,72.25,1417173120,0.011893071514294872
2,174513,2022-08-26,India,44339429.0,0.0,527332.0,72.26,1417173120,0.011893071514294872
2,174514,2022-08-27,India,44339429.0,0.0,527332.0,72.27,1417173120,0.011893071514294872
2,174515,2022-08-28,India,44408132.0,68703.0,527754.0,72.28,1417173120,0.011884174727277428
2,174516,2022-08-29,India,44408132.0,0.0,527754.0,72.28,1417173120,0.011884174727277428
2,174517,2022-08-30,India,44408132.0,0.0,527754.0,72.29,1417173120,0.011884174727277428
2,174518,2022-08-31,India,44408132.0,0.0,527754.0,72.29,1417173120,0.011884174727277428
2,174519,2022-09-01,India,44408132.0,0.0,527754.0,72.3,1417173120,0.011884174727277428
2,174520,2022-09-02,India,44408132.0,0.0,527754.0,72.3,1417173120,0.011884174727277428
2,174521,2022-09-03,India,44408132.0,0.0,527754.0,72.31,1417173120,0.011884174727277428
2,174522,2022-09-04,India,44456535.0,48403.0,527991.0,72.32,1417173120,0.011876566628505798
2,174523,2022-09-05,India,44456535.0,0.0,527991.0,72.32,1417173120,0.011876566628505798
2,174524,2022-09-06,India,44456535.0,0.0,527991.0,72.32,1417173120,0.011876566628505798
2,174525,2022-09-07,India,44456535.0,0.0,527991.0,72.33,1417173120,0.011876566628505798
2,174526,2022-09-08,India,44456535.0,0.0,527991.0,72.34,1417173120,0.011876566628505798
2,174527,2022-09-09,India,44456535.0,0.0,527991.0,72.34,1417173120,0.011876566628505798
2,174528,2022-09-10,India,44456535.0,0.0,527991.0,72.35,1417173120,0.011876566628505798
2,174529,2022-09-11,India,44495359.0,38824.0,528150.0,72.35,1417173120,0.0118697772502521
2,174530,2022-09-12,India,44495359.0,0.0,528150.0,72.35,1417173120,0.0118697772502521
2,174531,2022-09-13,India,44495359.0,0.0,528150.0,72.36,1417173120,0.0118697772502521
2,174532,2022-09-14,India,44495359.0,0.0,528150.0,72.36,1417173120,0.0118697772502521
2,174533,2022-09-15,India,44495359.0,0.0,528150.0,72.37,1417173120,0.0118697772502521
2,174534,2022-09-16,India,44495359.0,0.0,528150.0,72.38,1417173120,0.0118697772502521
2,174535,2022-09-17,India,44495359.0,0.0,528150.0,72.38,1417173120,0.0118697772502521
2,174536,2022-09-18,India,44534188.0,38829.0,528337.0,72.38,1417173120,0.01186362710823424
2,174537,2022-09-19,India,44534188.0,0.0,528337.0,72.39,1417173120,0.01186362710823424
2,174538,2022-09-20,India,44534188.0,0.0,528337.0,72.39,1417173120,0.01186362710823424
2,174539,2022-09-21,India,44534188.0,0.0,528337.0,72.39,1417173120,0.01186362710823424
2,174540,2022-09-22,India,44534188.0,0.0,528337.0,72.4,1417173120,0.01186362710823424
2,174541,2022-09-23,India,44534188.0,0.0,528337.0,72.4,1417173120,0.01186362710823424
2,174542,2022-09-24,India,44534188.0,0.0,528337.0,72.41,1417173120,0.01186362710823424
2,174543,2022-09-25,India,44568114.0,33926.0,528510.0,72.41,1417173120,0.011858478014124627
2,174544,2022-09-26,India,44568114.0,0.0,528510.0,72.41,1417173120,0.011858478014124627
2,174545,2022-09-27,India,44568114.0,0.0,528510.0,72.41,1417173120,0.011858478014124627
2,174546,2022-09-28,India,44568114.0,0.0,528510.0,72.42,1417173120,0.011858478014124627
2,174547,2022-09-29,India,44568114.0,0.0,528510.0,72.42,1417173120,0.011858478014124627
2,174548,2022-09-30,India,44568114.0,0.0,528510.0,72.42,1417173120,0.011858478014124627
2,174549,2022-10-01,India,44568114.0,0.0,528510.0,72.43,1417173120,0.011858478014124627
2,174550,2022-10-02,India,44594487.0,26373.0,528673.0,72.43,1417173120,0.011855120118323147
2,174551,2022-10-03,India,44594487.0,0.0,528673.0,72.43,1417173120,0.011855120118323147
2,174552,2022-10-04,India,44594487.0,0.0,528673.0,72.43,1417173120,0.011855120118323147
2,174553,2022-10-05,India,44594487.0,0.0,528673.0,72.43,1417173120,0.011855120118323147
2,174554,2022-10-06,India,44594487.0,0.0,528673.0,72.43,1417173120,0.011855120118323147
2,174555,2022-10-07,India,44594487.0,0.0,528673.0,72.43,1417173120,0.011855120118323147
2,174556,2022-10-08,India,44594487.0,0.0,528673.0,72.43,1417173120,0.011855120118323147
2,174557,2022-10-09,India,44612013.0,17526.0,528799.0,72.43,1417173120,0.011853287140394225
2,174558,2022-10-10,India,44612013.0,0.0,528799.0,72.43,1417173120,0.011853287140394225
2,174559,2022-10-11,India,44612013.0,0.0,528799.0,72.44,1417173120,0.011853287140394225
2,174560,2022-10-12,India,44612013.0,0.0,528799.0,72.44,1417173120,0.011853287140394225
2,174561,2022-10-13,India,44612013.0,0.0,528799.0,72.44,1417173120,0.011853287140394225
2,174562,2022-10-14,India,44612013.0,0.0,528799.0,72.44,1417173120,0.011853287140394225
2,174563,2022-10-15,India,44612013.0,0.0,528799.0,72.44,1417173120,0.011853287140394225
2,174564,2022-10-16,India,44628828.0,16815.0,528895.0,72.44,1417173120,0.011850972201196948
2,174565,2022-10-17,India,44628828.0,0.0,528895.0,72.45,1417173120,0.011850972201196948
2,174566,2022-10-18,India,44628828.0,0.0,528895.0,72.45,1417173120,0.011850972201196948
2,174567,2022-10-19,India,44628828.0,0.0,528895.0,72.45,1417173120,0.011850972201196948
2,174568,2022-10-20,India,44628828.0,0.0,528895.0,72.45,1417173120,0.011850972201196948
